model_name,top1_acc,top5_acc,samples,model_file_mb,lat_mean,lat_median,lat_std,lat_min,lat_max,lat_p50,lat_p90,lat_p95,lat_p99,thr_mean,thr_median,thr_std,thr_min,thr_max,thr_p50,thr_p90,thr_p95,thr_p99,host_peak_delta_mean_mib,host_peak_delta_median_mib,host_peak_delta_p95_mib,host_peak_delta_max_mib,baseline_idle_host_mib,baseline_postload_host_mib,baseline_idle_dev_mib,baseline_postload_dev_mib,host_global_peak_mib,host_true_os_peak_mib,steady_host_mean_delta_mib_median,steady_dev_mean_delta_mib_median,mem_device_backend,energy_mean_j_per_sample,energy_median_j_per_sample,energy_p95_j_per_sample,energy_host_median_j_per_sample,energy_gpu_median_j_per_sample,energy_dram_median_j_per_sample,energy_mean_j_per_gflop,energy_median_j_per_gflop,gpu_power_mean_w_median,gpu_power_median_w_median,gpu_power_p95_w_median,lat_count,thr_count,host_peak_delta_count_mib,host_peak_delta_std_mib,host_peak_delta_min_mib,host_peak_delta_p50_mib,host_peak_delta_p90_mib,host_peak_delta_p99_mib,energy_count_j_per_sample,energy_std_j_per_sample,energy_min_j_per_sample,energy_max_j_per_sample,energy_p50_j_per_sample,energy_p90_j_per_sample,energy_p99_j_per_sample
convnext_tiny-983f1562.pth,0.822,0.966,1000,109.11867237091064,52.42582631856203,52.32309456914663,0.5142614767077323,51.515331491827965,56.53544329106808,52.32309456914663,52.95340856537223,53.22306249290705,54.89103455096483,19.076352981258534,19.112019429291934,0.18220019857933029,17.68801908656809,19.411696887918367,19.112019429291934,19.2133686555159,19.334948345144337,19.38939956274994,1651.40396875,1651.35546875,1651.85546875,1651.85546875,463.99609375,463.99609375,,,2116.3515625,2672.03125,2115.3515625,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.1530397699004124,1650.35546875,1651.35546875,1651.35546875,1651.85546875,1000,0,0,0,0,0,0
deit_tiny_distilled_patch16_224.pth,0.741,0.916,1000,22.60559368133545,16.3298824345693,16.29788801074028,0.1519584006966126,16.10428001731634,19.339452497661114,16.29788801074028,16.462844889611006,16.543469112366438,16.78052643314004,61.24235267519168,61.35764336755586,0.5312287446749018,51.707771981701065,62.095293855095456,61.35764336755586,61.64407548578646,61.69449514675816,61.805049114052245,1149.609375,1149.609375,1149.609375,1149.609375,906.90234375,906.90234375,,,2057.51171875,2672.03125,2056.51171875,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1149.609375,1149.609375,1149.609375,1149.609375,1000,0,0,0,0,0,0
densenet121-a639ec97.pth,0.733,0.909,1000,30.84464454650879,42.71005943976343,42.64597687870264,0.41328902914235327,41.465457528829575,46.78296763449907,42.64597687870264,43.09947369620204,43.38866570033133,44.017394399270415,23.415815779249616,23.44887075384939,0.22025757360302312,21.375300682348588,24.116458845407234,23.44887075384939,23.612155426207075,23.670058046801945,23.80847354129977,1152.148625,1152.203125,1152.203125,1152.203125,908.61328125,908.61328125,,,2061.2421875,2672.03125,2060.81640625,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.15589757552333536,1151.703125,1152.203125,1152.203125,1152.203125,1000,0,0,0,0,0,0
efficientnet_b0_torchvision.pth,0.771,0.929,1000,20.460320472717285,13.543059789575636,13.531775679439306,0.1562468784801626,13.230725191533566,14.967652037739754,13.531775679439306,13.68942903354764,13.752499595284462,14.061838192865252,73.84809982350602,73.90013143712436,0.8285402314350573,66.8107460995605,75.5816469258924,73.90013143712436,74.72637440837335,74.90160811746068,75.25731152145468,1149.08203125,1149.08203125,1149.08203125,1149.08203125,912.796875,912.796875,,,2062.328125,2672.03125,2061.87890625,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1149.08203125,1149.08203125,1149.08203125,1149.08203125,1000,0,0,0,0,0,0
inception_v3_google-0cc3c7bd.pth,0.769,0.931,1000,103.90257549285889,76.06538774073124,76.0297616943717,0.610264703790784,72.82029837369919,81.49334322661161,76.0297616943717,76.73316644504666,76.95474261417985,77.79031787067652,13.14742154355416,13.152744117466414,0.10455005359117263,12.2709409186866,13.732434806407964,13.152744117466414,13.254240427270235,13.301654093106883,13.389295785560131,2077.80859375,2077.80859375,2077.80859375,2077.80859375,913.8828125,913.8828125,,,2992.19140625,4013.78125,2991.69140625,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,2077.80859375,2077.80859375,2077.80859375,2077.80859375,1000,0,0,0,0,0,0
levit_128s.pth,0.741,0.923,1000,29.929027557373047,9.273621716536582,9.270232170820236,0.08830386683427562,9.014290757477283,10.123496875166893,9.270232170820236,9.363763220608234,9.398872498422861,9.507952351123095,107.84235065399228,107.872163474925,1.011248035552582,98.7800966732174,110.93496170738756,107.872163474925,109.02291191906723,109.26906645364093,109.92485088521738,1118.27734375,1118.27734375,1118.27734375,1118.27734375,946.91015625,946.91015625,,,2065.6875,4013.78125,2065.1875,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1118.27734375,1118.27734375,1118.27734375,1118.27734375,1000,0,0,0,0,0,0
mnasnet1.0_top1_73.512-f206786ef8.pth,0.729,0.906,1000,16.915318489074707,10.647658699192107,10.602431371808052,0.1692295781337251,10.439255274832249,12.222841382026672,10.602431371808052,10.814242530614138,10.966026224195957,11.304510897025466,93.93972395266833,94.31798848137602,1.4101864458243853,81.8140372393665,95.79227384264432,94.31798848137602,95.00591355081967,95.14822885139186,95.4751559612642,1161.4609375,1161.4609375,1161.4609375,1161.4609375,916.96875,916.96875,,,2078.9296875,4013.78125,2078.4296875,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1161.4609375,1161.4609375,1161.4609375,1161.4609375,1000,0,0,0,0,0,0
mobilenet_v2-7ebf99e0.pth,0.713,0.906,1000,13.598034858703613,9.86577705387026,9.834856260567904,0.12169924008792427,9.660766460001469,10.819949209690094,9.834856260567904,10.039508435875177,10.090452758595347,10.249648448079824,101.37552663913931,101.67916780367571,1.220671265528895,92.42187561328137,103.51145575667378,101.67916780367571,102.5628631201051,102.77357182734832,103.04892521902295,1136.0390625,1136.0390625,1136.0390625,1136.0390625,930.26171875,930.26171875,,,2066.80078125,4013.78125,2066.30078125,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1136.0390625,1136.0390625,1136.0390625,1136.0390625,1000,0,0,0,0,0,0
mobilenet_v3_small-047dcff4.pth,0.674,0.868,1000,9.829092979431152,4.35062300786376,4.345671273767948,0.05422122266581831,4.247752949595451,5.235807038843632,4.345671273767948,4.377343039959669,4.396311333402991,4.499648939818144,229.88434890400472,230.11404614102338,2.5939724740838135,190.99252370860054,235.4185876311941,230.11404614102338,231.63103860796429,232.1814789768461,233.81989143123926,1148.47265625,1148.47265625,1148.47265625,1148.47265625,917.921875,917.921875,,,2066.89453125,4013.78125,2066.39453125,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1148.47265625,1148.47265625,1148.47265625,1148.47265625,1000,0,0,0,0,0,0
mobilevit_xxs.pth,0.663,0.875,1000,4.980935096740723,10.658020251430571,10.583252646028996,0.21876568338806082,10.442949831485748,13.164706528186798,10.583252646028996,10.988596361130476,11.124764801934361,11.333684222772717,93.86325012675591,94.48890946301117,1.8173233759789083,75.96067545136017,95.7583839946234,94.48890946301117,95.20979444575092,95.37403447783026,95.62514869827706,583.48828125,583.48828125,583.48828125,583.48828125,918.2265625,918.2265625,,,1502.71484375,4013.78125,1501.71484375,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,583.48828125,583.48828125,583.48828125,583.48828125,1000,0,0,0,0,0,0
