model_name,top1_acc,top5_acc,samples,model_file_mb,lat_mean,lat_median,lat_std,lat_min,lat_max,lat_p50,lat_p90,lat_p95,lat_p99,thr_mean,thr_median,thr_std,thr_min,thr_max,thr_p50,thr_p90,thr_p95,thr_p99,host_peak_delta_mean_mib,host_peak_delta_median_mib,host_peak_delta_p95_mib,host_peak_delta_max_mib,baseline_idle_host_mib,baseline_postload_host_mib,baseline_idle_dev_mib,baseline_postload_dev_mib,host_global_peak_mib,host_true_os_peak_mib,steady_host_mean_delta_mib_median,steady_dev_mean_delta_mib_median,mem_device_backend,energy_mean_j_per_sample,energy_median_j_per_sample,energy_p95_j_per_sample,energy_host_median_j_per_sample,energy_gpu_median_j_per_sample,energy_dram_median_j_per_sample,energy_mean_j_per_gflop,energy_median_j_per_gflop,gpu_power_mean_w_median,gpu_power_median_w_median,gpu_power_p95_w_median,lat_count,thr_count,host_peak_delta_count_mib,host_peak_delta_std_mib,host_peak_delta_min_mib,host_peak_delta_p50_mib,host_peak_delta_p90_mib,host_peak_delta_p99_mib,energy_count_j_per_sample,energy_std_j_per_sample,energy_min_j_per_sample,energy_max_j_per_sample,energy_p50_j_per_sample,energy_p90_j_per_sample,energy_p99_j_per_sample
convnext_tiny-983f1562.pth,0.822,0.966,1000,109.11867237091064,58.24897726625204,57.950910180807114,5.616264608220417,46.665258705616,85.30241623520851,57.950910180807114,65.79182744026184,66.92889109253883,69.95931651443243,17.32557677622584,17.255984497755517,1.6507832024172049,11.722997356166925,21.429217960805037,17.255984497755517,19.64437145466156,19.831578634754266,21.043324545081997,1631.52094921875,1631.453125,1631.828125,1631.828125,463.7578125,463.7578125,,,2096.33203125,2708.046875,2095.2109375,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.22231849318312438,1630.27734375,1631.453125,1631.828125,1631.828125,1000,0,0,0,0,0,0
deit_tiny_distilled_patch16_224.pth,0.741,0.916,1000,22.60559368133545,17.466900169849396,17.346298322081566,2.1271055897580355,14.432508498430252,56.802377104759216,17.346298322081566,20.066679641604424,20.32131664454937,20.713310167193413,57.8962747872862,57.64918906699734,5.783057377812104,17.60489703020218,69.2880243312356,57.64918906699734,65.2880840396919,65.62580046614848,66.01255735677577,1149.53071875,1149.62109375,1149.62109375,1149.62109375,886.55859375,886.55859375,,,2036.51953125,2708.046875,2036.1796875,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.16046411782111322,1149.24609375,1149.62109375,1149.62109375,1149.62109375,1000,0,0,0,0,0,0
densenet121-a639ec97.pth,0.733,0.909,1000,30.84464454650879,44.623868711292744,43.59988681972027,4.266860639291599,38.157347589731216,63.43480199575424,43.59988681972027,51.54920183122158,52.152252569794655,52.89499823004007,22.606394686033674,22.93583949183887,2.0684907837260056,15.764217252020918,26.207272338529023,22.93583949183887,25.023182146505974,25.165031459161796,25.39830036207495,1151.4815,1151.421875,1152.171875,1152.171875,888.57421875,888.57421875,,,2040.95703125,2708.046875,2039.99609375,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.20054788412952362,1151.421875,1151.421875,1151.421875,1152.171875,1000,0,0,0,0,0,0
efficientnet_b0_torchvision.pth,0.771,0.929,1000,20.460320472717285,14.721335712820292,14.392120763659477,2.050700998006463,12.053113430738449,21.436844021081924,14.392120763659477,17.75624006986618,18.45396813005209,19.117544889450073,69.20526568538946,69.48246318925328,9.241666084608092,46.64865775095236,82.96611541460734,69.48246318925328,81.40918765916078,81.9131918168774,82.6425083788258,1149.59765625,1149.59765625,1149.59765625,1149.59765625,892.171875,892.171875,,,2041.76953125,2708.046875,2041.76953125,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1149.59765625,1149.59765625,1149.59765625,1149.59765625,1000,0,0,0,0,0,0
inception_v3_google-0cc3c7bd.pth,0.769,0.931,1000,103.90257549285889,75.98494360223413,76.66562311351299,6.516042910456954,64.89454954862595,97.74987027049065,76.66562311351299,85.18842458724976,86.14033963531256,87.26203739643097,13.257903466932712,13.043655930642487,1.140015597716559,10.230192605195572,15.409614627969532,13.043655930642487,14.795880664204232,14.854122976832686,15.030743844086228,2069.3828125,2069.3828125,2069.3828125,2069.3828125,893.546875,893.546875,,,2963.3046875,3985.30859375,2962.9296875,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,2069.3828125,2069.3828125,2069.3828125,2069.3828125,1000,0,0,0,0,0,0
levit_128s.pth,0.741,0.923,1000,29.929027557373047,9.650851525366306,9.409915655851364,1.4912086067821761,7.744677364826202,37.156179547309875,9.409915655851364,11.58057302236557,11.887016519904135,12.14839868247509,105.4098965928916,106.2708782030787,12.832626776542883,26.91342361306897,129.1209372441612,106.2708782030787,121.2751198952026,122.03444660660337,123.45721220352779,1126.640625,1126.640625,1126.640625,1126.640625,918.125,918.125,,,2045.0859375,3985.30859375,2044.765625,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1126.640625,1126.640625,1126.640625,1126.640625,1000,0,0,0,0,0,0
mnasnet1.0_top1_73.512-f206786ef8.pth,0.729,0.906,1000,16.915318489074707,11.82939575612545,11.79998368024826,1.5936230568570897,9.36231017112732,16.111522912979126,11.79998368024826,14.032692834734917,14.197867922484875,14.455197006464005,86.09173713703922,84.74588613594122,11.644007851749862,62.06737906783596,106.81124441742242,84.74588613594122,103.59569192202146,104.76530237753734,105.97625931810967,1148.25,1148.25,1148.25,1148.25,896.86328125,896.86328125,,,2045.48828125,3985.30859375,2045.11328125,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1148.25,1148.25,1148.25,1148.25,1000,0,0,0,0,0,0
mobilenet_v2-7ebf99e0.pth,0.713,0.906,1000,13.598034858703613,10.748364243656397,10.475138202309608,2.2054426535785483,8.641950786113739,48.27441647648811,10.475138202309608,12.938093021512032,13.082701526582241,13.508245088160038,95.45270667896959,95.4641769357402,13.75879299860474,20.714906010040462,115.71461406686593,95.4641769357402,113.23511556110755,114.08236705452573,114.7614013914215,1148.25,1148.25,1148.25,1148.25,896.9453125,896.9453125,,,2045.5390625,3985.30859375,2045.1953125,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1148.25,1148.25,1148.25,1148.25,1000,0,0,0,0,0,0
mobilenet_v3_small-047dcff4.pth,0.674,0.868,1000,9.829092979431152,4.725827161222696,4.273407161235809,1.0035176236076708,3.66370752453804,7.467977702617645,4.273407161235809,6.46817721426487,6.636513769626617,7.045082822442055,220.02709516177072,234.00531767134137,40.15384565203813,133.90505968563406,272.94755198181133,234.00531767134137,263.25220554682744,265.65656979229146,269.8114593877108,1148.4296875,1148.4296875,1148.4296875,1148.4296875,897.31640625,897.31640625,,,2046.12109375,3985.30859375,2045.74609375,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.0,1148.4296875,1148.4296875,1148.4296875,1148.4296875,1000,0,0,0,0,0,0
mobilevit_xxs.pth,0.663,0.875,1000,4.980935096740723,11.887010615319014,12.00665533542633,1.7562770903160614,8.542671799659729,17.998140305280685,12.00665533542633,14.34410810470581,14.649693109095097,15.149131640791893,86.02935716147631,83.28714207122303,13.036525798271068,55.5612959471484,117.05939587189009,83.28714207122303,107.29336955350371,108.5862284740304,109.6941088352439,574.91625,574.78125,575.15625,575.15625,897.578125,897.578125,,,1473.2734375,3985.30859375,1472.359375,,PyTorch-cpu,0,0,0,0,0,,,,0,0,0,1000,1000,1000,0.18009006755629925,574.78125,574.78125,575.15625,575.15625,1000,0,0,0,0,0,0
