model_name,top1_acc,top5_acc,samples,model_file_mb,lat_mean,lat_median,lat_std,lat_min,lat_max,lat_p50,lat_p90,lat_p95,lat_p99,thr_mean,thr_median,thr_std,thr_min,thr_max,thr_p50,thr_p90,thr_p95,thr_p99,host_peak_delta_mean_mib,host_peak_delta_median_mib,host_peak_delta_p95_mib,host_peak_delta_max_mib,baseline_idle_host_mib,baseline_postload_host_mib,baseline_idle_dev_mib,baseline_postload_dev_mib,host_global_peak_mib,host_true_os_peak_mib,steady_host_mean_delta_mib_median,steady_dev_mean_delta_mib_median,mem_device_backend,energy_mean_j_per_sample,energy_median_j_per_sample,energy_p95_j_per_sample,energy_host_median_j_per_sample,energy_gpu_median_j_per_sample,energy_dram_median_j_per_sample,energy_mean_j_per_gflop,energy_median_j_per_gflop,gpu_power_mean_w_median,gpu_power_median_w_median,gpu_power_p95_w_median,lat_count,thr_count,host_peak_delta_count_mib,host_peak_delta_std_mib,host_peak_delta_min_mib,host_peak_delta_p50_mib,host_peak_delta_p90_mib,host_peak_delta_p99_mib,energy_count_j_per_sample,energy_std_j_per_sample,energy_min_j_per_sample,energy_max_j_per_sample,energy_p50_j_per_sample,energy_p90_j_per_sample,energy_p99_j_per_sample
convnext_tiny-983f1562.pth,0.822,0.966,1000,109.11867237091064,4.546227922663093,4.5026857405900955,0.47884840006796686,4.070337861776352,17.747889272868633,4.5026857405900955,4.5912496745586395,4.670420801267027,5.711277900263667,220.92894486433642,222.08967217421966,10.898013309072791,56.34472835756923,245.6798511471935,222.08967217421966,226.11707022997928,228.95266078034976,242.172558969427,1826.44028125,1827.48828125,1828.48828125,1828.48828125,836.6875,836.6875,,,2666.17578125,3121.7578125,2664.17578125,,PyTorch-cuda,0.8971110978379676,0.9048871272755786,0.9367224371960385,0,0.9048871272755786,,,,132.506,132.506,132.603,1000,1000,1000,1.7722406261105847,1816.48828125,1827.48828125,1828.48828125,1828.48828125,1000,0.0742264362322934,0.5122306018061936,2.5847389586951586,0.9048871272755786,0.9303612018575892,0.9483326065913028
deit_tiny_distilled_patch16_224.pth,0.741,0.916,1000,22.60559368133545,4.390594821423292,4.330428782850504,0.6212677458298831,3.896830603480339,17.478782683610916,4.330428782850504,4.407991282641888,4.5247257221490145,5.790047347545624,229.34798688292764,230.9240147215051,13.107428340094167,57.212222275505255,256.61880172745504,230.9240147215051,234.81267591443512,236.73540721549438,252.85832882361612,1298.36636328125,1298.2421875,1298.2421875,1422.41796875,1518.109375,1518.109375,,,2817.3515625,3509.58984375,2816.3515625,,PyTorch-cuda,0.6021792016622068,0.5982484395653009,0.6099709519017488,0,0.5982484395653009,,,,87.59,87.59,87.59,1000,1000,1000,3.9267829898083058,1298.2421875,1298.2421875,1298.2421875,1298.2421875,1000,0.06727445380885763,0.5187607459239661,2.3282603426277637,0.5982484395653009,0.6078397593989968,0.6150263673649169
densenet121-a639ec97.pth,0.733,0.908,1000,30.84464454650879,12.740834130905569,12.666421476751566,0.7062282756348423,11.752859689295292,25.3714332357049,12.666421476751566,12.891429848968983,12.963555986061692,15.626206714659922,78.63800734058677,78.94889665166195,2.799284262126591,39.414407168480835,85.08567501327505,78.94889665166195,79.89630577024508,80.1690175382578,83.09687073604734,1275.5294375,1275.8984375,1275.8984375,1275.8984375,1669.6484375,1669.6484375,,,2946.546875,3510.0703125,2945.546875,,PyTorch-cuda,1.41731753317102,1.4198281576676526,1.4373253223233622,0,1.4198281576676526,,,,82.775,82.775,82.86580000000001,1000,1000,1000,0.4827753846998334,1274.8984375,1275.8984375,1275.8984375,1275.8984375,1000,0.057670391769373976,1.1132268845240274,2.2945118624823433,1.4198281576676526,1.4346117290016265,1.4923852061807108
efficientnet_b0_torchvision.pth,0.771,0.929,1000,20.460320472717285,6.721394048072398,6.686707958579063,0.30106326339923556,6.096736527979374,8.960393257439137,6.686707958579063,6.825692392885685,6.903239805251359,8.683925913646817,149.02169268406965,149.5504224506151,5.4671948516080375,111.60224459677322,164.02217734205212,149.5504224506151,152.44572004237952,153.1356300276054,160.425400971631,1218.703125,1218.703125,1218.703125,1218.703125,1799.05859375,1799.05859375,,,3017.76171875,3586.82421875,3017.76171875,,PyTorch-cuda,0.839271536385677,0.8353428572807461,0.8466147698465734,0,0.8353428572807461,,,,81.31066666666668,81.446,81.446,1000,1000,1000,0.0,1218.703125,1218.703125,1218.703125,1218.703125,1000,0.03463730671405806,0.770173289091792,1.1023146682195366,0.8353428572807461,0.8447179528165607,1.089638196883897
inception_v3_google-0cc3c7bd.pth,0.77,0.931,1000,103.90257549285889,9.57000302709639,9.478035382926464,0.6022552389958454,8.573069237172604,18.37223954498768,9.478035382926464,9.69523647800088,9.813661454245448,12.084247320890427,104.78681725958978,105.50709716412217,4.801852241418897,54.42994565530909,116.64433965656386,105.50709716412217,107.0551986075548,107.64454517655936,114.55241311065427,2595.07921875,2595.32421875,2595.32421875,2595.32421875,1870.4296875,1870.4296875,,,4465.75390625,5487.4296875,4465.75390625,,PyTorch-cuda,1.2293853811285664,1.2357899537496269,1.2560033159988622,0,1.2357899537496269,,,,90.199625,90.294,90.294,1000,1000,1000,0.43030240547800813,2594.32421875,2595.32421875,2595.32421875,2595.32421875,1000,0.06173449130911112,0.9008340556360781,2.1225601494014263,1.2357899537496269,1.2533419219348583,1.2766958369766437
levit_128s.pth,0.741,0.924,1000,29.929027557373047,7.965634622611105,7.932648994028568,0.2948536696444626,7.277948781847954,11.097210459411144,7.932648994028568,8.100703079253435,8.156105410307646,9.747033342719078,125.68311000018159,126.06129448942721,3.9217281425652204,90.11273631851653,137.401351668497,126.06129448942721,128.1678559422926,128.96077161379387,134.68887738242418,1246.7578125,1246.7578125,1246.7578125,1246.7578125,1871.08984375,1871.08984375,,,3117.84765625,5487.4296875,3117.84765625,,PyTorch-cuda,0.8843062543101067,0.8281442815179472,1.1057757084796827,0,0.8281442815179472,,,,80.34,80.34,80.34,1000,1000,1000,0.0,1246.7578125,1246.7578125,1246.7578125,1246.7578125,1000,0.11304408098121124,0.7706782476045192,1.1122491714358331,0.8281442815179472,1.1010214135073124,1.1085609619046004
mnasnet1.0_top1_73.512-f206786ef8.pth,0.729,0.907,1000,16.915318489074707,4.334434989839792,4.286609124392271,0.30396951377567355,3.753362223505974,6.530951708555222,4.286609124392271,4.397569410502911,4.557189112529159,5.829856703057885,231.608605756908,233.2846245465209,12.911772329644705,153.11704091917412,266.42778939302883,233.2846245465209,239.22919604915165,241.11744351344612,256.3341295996294,1244.94140625,1244.94140625,1244.94140625,1244.94140625,1970.2734375,1970.2734375,,,3215.21484375,5487.4296875,3215.21484375,,PyTorch-cuda,0.5574783337051442,0.5555429523997009,0.5632315490547567,0,0.5555429523997009,,,,81.446,81.446,81.446,1000,1000,1000,0.0,1244.94140625,1244.94140625,1244.94140625,1244.94140625,1000,0.02789875670168829,0.5121843974497169,1.1113232948382694,0.5555429523997009,0.5613959047755227,0.5679783478320948
mobilenet_v2-7ebf99e0.pth,0.713,0.905,1000,13.598034858703613,4.52797422464937,4.482550546526909,0.2631329256212019,4.043828696012497,6.366603076457977,4.482550546526909,4.562033619731665,4.633047664538026,5.988937811926007,221.44040857354028,223.08727801854363,10.23354165026512,157.0696316372756,247.29039610062395,223.08727801854363,225.68463145125133,226.93327211012289,241.89173501400742,1170.2265625,1170.2265625,1170.2265625,1170.2265625,1961.83984375,1961.83984375,,,3132.06640625,5487.4296875,3132.06640625,,PyTorch-cuda,0.5588480622843592,0.5542235092353076,0.5621976732898504,0,0.5542235092353076,,,,81.177,81.177,81.177,1000,1000,1000,0.0,1170.2265625,1170.2265625,1170.2265625,1170.2265625,1000,0.03489833587317757,0.5155148585792632,0.8425370192066767,0.5542235092353076,0.5602392540877684,0.8170028037898383
mobilenet_v3_small-047dcff4.pth,0.673,0.868,1000,9.829092979431152,4.42585963383317,4.38033789396286,0.2637125567483277,3.962959162890911,8.24686512351036,4.38033789396286,4.473945032805204,4.5796764083206645,5.720085017383099,226.5532605645401,228.29289073789033,10.374960913266893,121.25819751182495,252.33669056294718,228.29289073789033,232.00657282084276,233.28251861057714,244.82827263999974,1131.046875,1131.046875,1131.046875,1131.046875,1983.90234375,1983.90234375,,,3114.94921875,5487.4296875,3114.94921875,,PyTorch-cuda,0.5393056664306393,0.5362579612135887,0.5425102020942607,0,0.5362579612135887,,,,78.745,78.745,78.745,1000,1000,1000,0.0,1131.046875,1131.046875,1131.046875,1131.046875,1000,0.031558327574151314,0.5130728577710688,1.0820278010951976,0.5362579612135887,0.5410506266886369,0.546934746246636
mobilevit_xxs.pth,0.663,0.875,1000,4.980935096740723,7.033344830386341,6.989738438278437,0.3144811413186943,6.491491571068764,9.553504176437855,6.989738438278437,7.091687899082899,7.155501004308462,9.260418843477964,142.40274190029814,143.0668699314826,5.014246798002521,104.67363404376117,154.0478007330077,143.0668699314826,144.61077419419576,145.1873938986441,151.813230037353,576.25390625,576.25390625,576.25390625,576.25390625,1967.41015625,1967.41015625,,,2544.6640625,5487.4296875,2543.6640625,,PyTorch-cuda,0.8301836164593269,0.8258203199626879,0.8351386040354613,0,0.8258203199626879,,,,80.34,80.34,80.554,1000,1000,1000,0.0,576.25390625,576.25390625,576.25390625,576.25390625,1000,0.036179051830147135,0.7754346799850463,1.106805281645308,0.8258203199626879,0.8329782097221818,1.0806569179054348
