device,framework,accelerator,tier,model_id,acc_top1,acc_top5,s_latency_ms,s_energy_j,memory_mib,ratio_mem,ratio_lat,ratio_flops,ratio_energy,ratio_acc,weights,frm,frm_e,frm_q,frm_eq
a100_sxm,onnx,,gpu,CN,0.822,0.966,2.411537,0.8636134796943515,1769.66015625,1.0,1.0,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",1.0,1.0,1.0,1.0
a100_sxm,onnx,,gpu,DE,0.741,0.916,2.0777780000000003,0.3611633333333334,1561.80078125,0.8825427728222889,0.8615990548766204,0.5829596412556054,0.4182002039397945,1.1093117408906883,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.7624765450613575,0.6561693290834335,0.8458241835903318,0.7278963407646186
a100_sxm,onnx,,gpu,DN,0.733,0.908,5.16707,0.7300801504943519,1196.79296875,0.676284067606554,2.142645955670595,0.6345291479820628,0.8453783638865161,1.121418826739427,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.9723972369488167,0.9389567086623882,1.0904645685838026,1.0529637305872894
a100_sxm,onnx,,gpu,EN,0.771,0.929,1.911676,0.3599433333333334,1153.109375,0.6515993316160191,0.7927209908037902,0.08744394618834081,0.41678753492907944,1.066147859922179,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.3561313824386608,0.3704131231334411,0.3796887112381053,0.3949151585158088
a100_sxm,onnx,,gpu,IN,0.769,0.931,3.2518745,0.8661795013044029,2520.4609375,1.424262691680297,1.3484655221960102,1.2802690582959642,1.002971261647004,1.0689206762028607,"(1.0, 1.0, 1.0, 1.0, 1.0)",1.349720149936913,1.25315537423143,1.4427437753551915,1.3395236900107093
a100_sxm,onnx,,gpu,LE,0.741,0.923,2.1691565,0.7000485506206751,1296.25,0.7324852714923636,0.8994912787985422,0.06838565022421525,0.8106040110309938,1.1093117408906883,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.3558390542916527,0.43716199137685846,0.3947364407931694,0.4849489297055029
a100_sxm,onnx,,gpu,MN,0.728,0.906,0.8953960000000001,0.35323,1148.671875,0.6490917880154425,0.37129681195022096,0.06950672645739911,0.40901399561875124,1.129120879120879,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.25586922676481594,0.28770544731835496,0.28890728626466855,0.3248542276039667
a100_sxm,onnx,,gpu,MV2,0.713,0.906,0.897556,0.35812,1179.7734375,0.6666666666666666,0.3721925062729703,0.06950672645739911,0.4146762509157976,1.152875175315568,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.25836542813438346,0.290805818064075,0.29786308825590907,0.3352628084834076
a100_sxm,onnx,,gpu,MV3,0.677,0.868,0.955765,0.3209733333333333,1148.80859375,0.6491690450806011,0.3963302242511726,0.013452914798206277,0.3716631813655011,1.2141802067946823,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.15126686136718032,0.1893848489429598,0.18366522901598553,0.22994733505334258
a100_sxm,onnx,,gpu,MX,0.663,0.874,1.6530345,0.34514,1782.609375,1.0073173477428796,0.6854692671105606,0.1569506726457399,0.3996463789821244,1.2398190045248867,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.47676660478961236,0.45619271034504766,0.5911042973409673,0.565596392011507
a100_sxm,onnx,,gpu,R18,0.695,0.879,0.856217,0.4038666666666667,1150.03515625,0.6498621513223098,0.35505032682475945,0.40582959641255606,0.46764747906621656,1.1827338129496403,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.45410012935149446,0.45744972262420913,0.537079577448818,0.5410412546720862
a100_sxm,onnx,,gpu,R50,0.756,0.921,1.708434,0.47679,1149.4609375,0.6495376716486437,0.7084419604592423,0.9170403587443946,0.5520872603433015,1.0873015873015872,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.7500652117639341,0.6947462301113335,0.8155470953306267,0.7553986787718467
a100_sxm,onnx,,gpu,SN,0.595,0.804,0.7267684999999999,0.2891966666666667,1232.6015625,0.6965187966439531,0.30137149046438017,0.07847533632286995,0.33486817131318825,1.3815126050420168,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.2544423497231201,0.2725276151486467,0.3515153133989995,0.3765003355498951
a100_sxm,torch,,gpu,CN,0.822,0.966,4.502685740590096,0.9048871272755786,2664.17578125,1.0,1.0,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",1.0,1.0,1.0,1.0
a100_sxm,torch,,gpu,DE,0.741,0.916,4.330428782850504,0.5982484395653009,2816.3515625,1.057119272054414,0.9617435087270786,0.5829596412556054,0.6611304565316327,1.1093117408906883,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.8399896104697813,0.7911835098507957,0.9318103371203242,0.8776691566765912
a100_sxm,torch,,gpu,DN,0.733,0.908,12.666421476751566,1.4198281576676526,2945.546875,1.1056128111854482,2.813081393304516,0.6345291479820628,1.569066588384842,1.121418826739427,"(1.0, 1.0, 1.0, 1.0, 1.0)",1.2543314527067648,1.3265376417619228,1.4066309060367812,1.4876042858503418
a100_sxm,torch,,gpu,EN,0.771,0.929,6.686707958579063,0.8353428572807461,3017.76171875,1.13271869671231,1.485048778399254,0.08744394618834081,0.9231459174314752,1.066147859922179,"(1.0, 1.0, 1.0, 1.0, 1.0)",0.5278746973213648,0.6070377820320367,0.5627924788562411,0.6471920322053621
